UNIQUE_ID,cluster_number,Dataset
c2676073971364373190,1448,CCS
c7032275564627435232,1448,CEN
c5501638501826905791,1449,CCS
c3090406451345848496,1449,CEN
c8169424262022959545,1450,CCS
c2693707852094495261,1450,CEN
c3757373946662713102,1451,CCS
c8934467015691989001,1451,CEN
c6555684712451234838,1452,CCS
c1204908595147546073,1452,CEN
c3584339743824673065,1453,CCS
c3124782501066518157,1453,CEN
c4825736630802509147,1453,CCS
c6909699509957839079,1454,CCS
c4575887884500707081,1454,CEN
c2911020681915517777,1454,CCS
c6249633093585368180,1455,CEN
c5232249362962958239,1455,CCS
c3355948098788366181,1456,CEN
c6957616941920183312,1456,CCS
c4045612655519613160,1457,CCS
c5302235205106513039,1457,CEN
c3124729836687937832,1458,CCS
c2097277663160990268,1458,CEN
c3161492477832983871,1459,CCS
c4704998121279372171,1459,CEN
c7011007470429938640,1460,CEN
c6775996064530660056,1460,CCS
c5710891373949965517,1460,CEN
c6565461142872601607,1461,CEN
c6368304104278809934,1461,CCS
c4532488902252618775,1462,CEN
c4709373689726136542,1462,CCS
c8118006679657199930,1463,CCS
c8787931498859463792,1463,CEN
c9157830332572524042,1464,CEN
c3621458481996424329,1464,CCS
c7051970104200791710,1465,CEN
c6082993889259526973,1465,CCS
c1730070096541111235,1466,CEN
c3645754458895087466,1466,CCS
c5260108987708383836,1467,CCS
c6938531019166402153,1467,CEN
c8144692746004119730,1468,CCS
c4659586699368205480,1468,CEN
c4750131918264577502,1469,CEN
c2023573603304180995,1469,CCS
c1344928681446495197,1470,CCS
c4984917271742276179,1470,CEN
c1068294224913464654,1471,CCS
c1692549429300559300,1471,CEN
c2221237820125950800,1471,CCS
c4316169917086744618,1472,CEN
c6647501630560518294,1472,CCS
c2145286783142327251,1473,CCS
c7829039828732612081,1473,CEN
c7926658105007922488,1473,CEN
c6841910404613419871,1474,CCS
c4829673312789618204,1474,CEN
c1797714886228895944,1475,CEN
c7198113618789190228,1475,CCS
c3101460845082452547,1476,CCS
c8176896021143095312,1476,CEN
c6774709934301209511,1476,CEN
c5410417568725721021,1477,CEN
c7723562207404300399,1477,CCS
c8308137082684027378,1478,CEN
c6007376022248954047,1478,CCS
c7283799098634985292,1479,CEN
c5469531024152646563,1479,CCS
c4838807394379929514,1480,CCS
c3642466219715418353,1480,CEN
c5175558875848219070,1481,CCS
c1372350513096414154,1481,CEN
c7787212768259671349,1482,CCS
c6424151392919189712,1482,CEN
c5833003632929169663,1483,CEN
c6399571630454345943,1483,CCS
c3730751394034760298,1484,CCS
c4876037261766376955,1484,CEN
c6633446354962594737,1485,CEN
c2786511268700901503,1485,CCS
c9195637660067697429,1486,CCS
c5952528576227650728,1486,CEN
c3938078239385328312,1487,CEN
c5746295095071373240,1487,CCS
c3224084500966766750,1488,CEN
c1746410500518789744,1488,CCS
c3252668344408609395,1489,CCS
c1287302893214588815,1489,CEN
c6212595125308964913,1490,CCS
c6053936010891875016,1490,CEN
c5579062541491541767,1491,CCS
c3150925242910799551,1491,CEN
c5483281982804829486,1492,CCS
c1017421081374257307,1492,CEN
c4532885786539455980,1493,CCS
c8403433835688437150,1493,CEN
c4478766097400715112,1494,CCS
c6058981051651410227,1494,CEN
c3586357366833756228,1495,CCS
c9065350981140124517,1495,CEN
c6173422665905311791,1496,CEN
c3285070057063628760,1496,CCS
c1728063288558221859,1497,CEN
c8392160968056258573,1497,CCS
c7439429852920471227,1498,CCS
c7908281419033127808,1498,CEN
c2564017441114962409,1499,CEN
c8515193287943003837,1499,CCS
c8505348352135404713,1500,CEN
c4576381168629194890,1500,CCS
c9205209007576338953,1501,CCS
c5603409934983143356,1501,CEN
c5544615772103041000,1502,CEN
c2715063508937818103,1502,CCS
c5880451363416878220,1503,CEN
c5827088843228028950,1503,CCS
c6295316192175599860,1504,CEN
c8801183023573693956,1504,CCS
c1106249641738436227,1505,CCS
c8635761667993113662,1505,CEN
c1854109948577614583,1506,CCS
c3733660304067819858,1506,CEN
c9319474639915185312,1506,CCS
c4651178441736755304,1507,CEN
c2787649029004212340,1507,CCS
c7747559790864064977,1509,CCS
c8267905558741776567,1509,CEN
c7200217984159622853,1510,CEN
c3748434846438488101,1510,CCS
c4773773383824772073,1511,CCS
c5034950489714140283,1511,CEN
c6847662590121316075,1512,CCS
c7450965428330663802,1512,CEN
c5599685297382424356,1516,CEN
c1590713637313952631,1516,CCS
c7849950310614450829,1517,CCS
c7344124815654238426,1517,CEN
c7054899054557794561,1519,CEN
c3030996033656792816,1519,CCS
c1009487480735187969,1520,CCS
c7207742787802568103,1520,CEN
c4706361972696755959,1521,CEN
c3391525468536825057,1521,CCS
c5816771319373103828,1522,CCS
c3503014589685489083,1522,CEN
c8240627512841289493,1523,CCS
c1306433779333813827,1523,CEN
c5348475457030578041,1524,CCS
c4801737057730211129,1524,CEN
c1206242861997903183,1525,CCS
c5627051150992027414,1525,CEN
c8185603246109320173,1526,CEN
c4569033835298194444,1526,CCS
c7689818626176675874,1527,CCS
c8908285948052033944,1527,CEN
c4840606257979438029,1528,CEN
c7664203166799667747,1528,CCS
c4051518413275013133,1529,CEN
c8493882596626833797,1529,CCS
c1464245010829495028,1530,CEN
c8955206644017633740,1530,CCS
c7340236554761365681,1531,CCS
c2050512503136256058,1531,CEN
c6520109856467731276,1531,CCS
c1910686936366427631,1532,CCS
c6302345180471212317,1532,CEN
c2552055213026169835,1533,CEN
c6304127612049629127,1533,CCS
c1112919044123084780,1534,CCS
c5845035423031147541,1534,CEN
c4695127460275568471,1535,CEN
c7358101141848782399,1535,CCS
c8228268513699855786,1536,CEN
c3820386099691760589,1536,CCS
c7627639472707102836,1536,CCS
c3984382999788547698,1537,CEN
c3215951319951487976,1537,CCS
c4974017927700646360,1538,CCS
c7913106734308271306,1538,CEN
c1790806164125384115,1539,CEN
c1660892639079401700,1539,CCS
c7092784637700988270,1539,CCS
c2327289026745531101,1539,CEN
c7706184080477641383,1540,CEN
c8318087047645653872,1540,CCS
c1026623771340240118,1541,CEN
c5457858791511255009,1541,CCS
c9856052614218767280,1542,CCS
c5631462437684491497,1542,CEN
c3517544990189150190,1542,CCS
c5180543636713625039,1543,CCS
c5766074060072641492,1543,CEN
c5178757789642754106,1544,CEN
c3383967390302920136,1544,CCS
c7754621221432588663,1545,CCS
c5950901577441276372,1545,CCS
c6019859145071613784,1545,CEN
c4438919804350976581,1546,CEN
c1980137803558886867,1546,CCS
c8620478452522416135,1547,CEN
c5354894224465698502,1547,CCS
c7858035552028709038,1548,CEN
c5230982381309575985,1548,CEN
c6774558486714913411,1548,CCS
c1655425520509622009,1549,CCS
c8553373856226094538,1549,CEN
c5444255737403038925,1550,CEN
c6879425243501035882,1550,CCS
c7155200830057749449,1551,CCS
c5357230268721632771,1551,CEN
c6304570220473978212,1552,CCS
c4048225719627410030,1552,CEN
c7858839587715362776,1553,CCS
c7622182408187247023,1553,CEN
c2515322387437748757,1555,CCS
c6033739577590533394,1555,CEN
c4016598567279880179,1556,CEN
c8305595468664969207,1556,CCS
c2775742022858485961,1557,CEN
c7875874443652647892,1557,CCS
c7779233523176014105,1558,CCS
c2034787819567686906,1558,CEN
c1244904652984480123,1559,CCS
c4297913893988962049,1559,CEN
c5529586749265622226,1560,CCS
c5663255486531235092,1560,CEN
c6771129466723208935,1560,CCS
c8829384295937412986,1562,CEN
c5026121180966867801,1562,CCS
c7572617397307557492,1563,CCS
c8174000062950407788,1563,CEN
c8497326795922036317,1564,CEN
c4824451574182670895,1564,CCS
c4669608298115791913,1565,CCS
c3575571346660390005,1565,CEN
c8946195908818478060,1566,CCS
c3510327857198348833,1566,CEN
c3064890876091832033,1567,CCS
c8875738879209199570,1567,CEN
c7254978706778676476,1569,CEN
c2046503992566465904,1569,CCS
c7081228849489420127,1570,CEN
c4496382465040684306,1570,CCS
c2527250530461236363,1571,CEN
c4669954014431405369,1571,CCS
c9002513257304451581,1573,CCS
c4583243954110348526,1573,CEN
c8993590561620154106,1574,CCS
c7785533552163943630,1574,CEN
c2930081601789561990,1575,CEN
c5320766921614245204,1575,CCS
c1271222019279983178,1576,CCS
c1357004247774080574,1576,CEN
c3726233517643807634,1577,CCS
c5637905070725709064,1577,CEN
c1942845876799709832,1577,CEN
c6958181538688195968,1578,CCS
c3775724571374905548,1578,CEN
c1897731196001651675,1580,CEN
c8572362837407857786,1580,CCS
c7111833846601280734,1581,CCS
c4704466970237791241,1581,CEN
c7199173799820508899,1582,CEN
c7304566461933869581,1582,CCS
c1703582114003414490,1585,CEN
c6445734801060433732,1585,CCS
c9020954864357434359,1586,CCS
c6217697620756383972,1586,CEN
c8247962430488825038,1590,CCS
c5801816673909987142,1590,CEN
c9080896527967433946,1591,CEN
c8791657187514756848,1591,CCS
c1714535540562937367,1592,CCS
c7556854803669649606,1592,CEN
c4182889603435328395,1593,CEN
c3246366349981260388,1593,CCS
c2203383826636658924,1593,CCS
c5429386908442803416,1594,CEN
c4862569875000058484,1594,CCS
c3441520920993875497,1595,CEN
c1168993720752682318,1595,CCS
c6730925721919692750,1596,CEN
c4712851349018370931,1596,CCS
c2473973439826701411,1597,CEN
c3256267938762381698,1597,CCS
c6325393434424705295,1598,CEN
c7732350902753734501,1598,CCS
c7037453505744214717,1599,CCS
c4687824191935819571,1599,CEN
c8380015568319394805,1600,CEN
c8169301931353896618,1600,CCS
c2253616484476188798,1600,CCS
c1081056846168555624,1601,CCS
c3599486052879715400,1601,CEN
c4568050959378898686,1602,CEN
c8721982907130873428,1602,CCS
c3009440472622226137,1603,CEN
c4057704987475706706,1603,CCS
c1790641758426248416,1604,CEN
c7601624663440968908,1604,CCS
c7861077768818549876,1605,CEN
c1098678017989418765,1605,CCS
c6797364362635450078,1606,CEN
c7282078219172846564,1606,CCS
c5341778477511111261,1607,CCS
c4492083842383572501,1607,CEN
c5971071929096950424,1608,CEN
c3368692919982542892,1608,CCS
c7539523355530096155,1608,CCS
c7945837019978865105,1609,CCS
c2465436089227073764,1609,CEN
c6869086841688858067,1610,CEN
c2096083662180901204,1610,CCS
c5318910837775291929,1611,CEN
c9091444361859116153,1611,CCS
c8811930928777437015,1612,CEN
c2655440824450947500,1612,CEN
c5731079620136919170,1612,CCS
c2037125076564677717,1613,CEN
c8499199074580355781,1613,CCS
c8979379489537841043,1615,CEN
c1524377282689099845,1615,CCS
c8316973630634429535,1616,CEN
c6706143174914449621,1616,CCS
c3733285380867354787,1617,CEN
c4380205755907859182,1617,CCS
c4313914455203950422,1619,CEN
c1904475000988469312,1619,CCS
c2158194699064593260,1621,CEN
c4061975069022049454,1621,CCS
c1872065587925833613,1622,CEN
c6527011436540597712,1622,CCS
c5771036127506936342,1623,CCS
c4661451111261719927,1623,CEN
c5123142009638693427,1625,CEN
c3145756910956401790,1625,CCS
c1906811048237031054,1626,CEN
c7449281619600702338,1626,CCS
c4893994758201646391,1627,CEN
c8603893634900558555,1627,CCS
c7486581485066421440,1628,CEN
c7147977691027034828,1628,CCS
c9045661347582826294,1629,CEN
c6525396032541072008,1629,CCS
c9145702318401156873,1629,CCS
c1925550939256101088,1630,CEN
c8140952375754398325,1630,CEN
c2676618721111727213,1630,CCS
c6399834928959378893,1631,CEN
c4850595480341084811,1631,CCS
c2445424822814621011,1632,CEN
c6360458332660038080,1632,CCS
c3190030506400683277,1633,CEN
c4455814808195606218,1633,CCS
c4118675056366195792,1634,CEN
c3968763503336567918,1634,CCS
c4589484904484111848,1635,CEN
c6164500447816304752,1635,CCS
c8336866687473173050,1636,CEN
c3491114524752342526,1636,CCS
c1637415628239283908,1637,CEN
c2420581173232262460,1637,CCS
c4991413413528733757,1639,CEN
c8220541319789501162,1639,CCS
c8438227695571193501,1640,CEN
c7897200210996615010,1640,CCS
c4490855558026835590,1641,CEN
c4056238600495836704,1641,CEN
c2882085731625404981,1641,CCS
c7069428438279274757,1642,CCS
c1491594374083004704,1642,CEN
c1301274274200188576,1643,CEN
c3790455606276753334,1643,CCS
c7769628791077694254,1645,CEN
c4551610195617028357,1645,CCS
c5729772879604614310,1646,CCS
c8042335253849062940,1646,CEN
c4510124314913345516,1647,CEN
c8646885726413797210,1647,CCS
c2157086482942838031,1647,CCS
c7450619134492749458,1648,CEN
c4854234101565104387,1648,CCS
c2234550741584462354,1649,CEN
c7087672160450914618,1649,CCS
c3370016956471576030,1650,CEN
c1946132353726756771,1650,CCS
c9171390664981340536,1651,CEN
c1637208646343877559,1651,CCS
c3757609212518145315,1653,CEN
c5743394387443466946,1653,CCS
c4302954847433039695,1654,CEN
c7185893307272964431,1654,CCS
c4255999352804618100,1656,CCS
c7241444428913683480,1656,CEN
c7278969929964446659,1657,CEN
c3465874654334637888,1657,CCS
c5212355550924420453,1665,CEN
c5343838563910316671,1665,CCS
c5613813206413417828,1666,CEN
c8959244463377547047,1666,CCS
c5029194803920667385,1667,CEN
c2096410309255829545,1667,CCS
c2418495510052585819,1668,CEN
c8649673602518779617,1668,CCS
c8124531268604382234,1669,CEN
c2783867855486482548,1669,CCS
c5217987045424556333,1669,CCS
c3741826681338081593,1670,CEN
c7461853297408291389,1670,CCS
c4410864802196846702,1671,CEN
c3367855691570190433,1671,CEN
c8524627169713402070,1671,CCS
c7561173081757107019,1672,CEN
c5988074565616655769,1672,CCS
c3773173586601938303,1673,CEN
c4213528309905608110,1673,CCS
c4011654988940091742,1676,CEN
c4082746746158988214,1676,CCS
c8071272814871602118,1677,CEN
c5629461591180257074,1677,CCS
c5335440254777827960,1678,CEN
c6816466467292942499,1678,CCS
c4116717102951817622,1679,CCS
c2794337150942167143,1679,CEN
c2389487623210490246,1681,CEN
c3890087655357821848,1681,CCS
c7461689173198789599,1682,CEN
c6177147721255383999,1682,CCS
c8265169221299955324,1683,CEN
c4470392407215787678,1683,CCS
c6203446537712940752,1683,CEN
c5689579038446456200,1685,CEN
c6851987267454208224,1685,CCS
c1634943362810804415,1686,CEN
c5517539726628809731,1686,CCS
c8771380530384113083,1687,CCS
c4426425430177664151,1687,CEN
c8074971932954842054,1687,CCS
c7491117677782337373,1688,CEN
c8012002116799591352,1688,CCS
c7853854868403967657,1689,CEN
c5270601728628998949,1689,CCS
c1227140672103693736,1690,CEN
c3113160401556880308,1690,CCS
c5665626560710619215,1691,CEN
c3762959484262220242,1691,CCS
c8932034764229656503,1692,CEN
c4596940284420390509,1692,CCS
c2090626592994253910,1693,CEN
c3841612806742343062,1693,CCS
c7110981025424183665,1694,CCS
c4047298391085187987,1694,CEN
c8115550365004631425,1695,CEN
c3739639065110237588,1695,CCS
c7664519777170949640,1696,CEN
c8416007511488018188,1696,CCS
c4332097404109476598,1697,CEN
c8623811995159473753,1697,CCS
c1411846498098159172,1697,CCS
c6915054263693536629,1698,CEN
c9202766483085655456,1698,CCS
c8059162611506332335,1699,CEN
c9086875416380788418,1699,CCS
c3284071698882728632,1700,CEN
c3958042095793201014,1700,CEN
c6311549695900099361,1700,CCS
c3042709525163261633,1701,CCS
c5770861861407563827,1701,CEN
c3392076706883537548,1702,CEN
c2572233162478567448,1702,CCS
c7660350081884474332,1703,CEN
c8331802695607072503,1703,CCS
c8698234477733221090,1703,CCS
c2287185054280223221,1706,CEN
c3914855491632807766,1706,CCS
c1595502554641132073,1707,CEN
c5856369709623744949,1707,CCS
c3525970644479278839,1708,CEN
c8382597706684678310,1708,CCS
c4439743328572082371,1709,CCS
c6558178381495366697,1709,CEN
c2848681498663492447,1710,CEN
c6768935264680714725,1710,CCS
c4289300780660229167,1711,CEN
c5712803324085353427,1711,CCS
c7135407324457276522,1712,CEN
c4421393805862451989,1712,CCS
c2828226384635679600,1715,CEN
c3903102817723347728,1715,CCS
c4100696508793335218,1716,CCS
c3601648803377719340,1716,CEN
c3366059438103338344,1719,CEN
c1691709649234163427,1719,CCS
c5500454786808699759,1720,CEN
c1799994299839481576,1720,CCS
c2880317732592450286,1723,CEN
c5508895460600701395,1723,CCS
c1680174137544436845,1725,CEN
c1744021634900265336,1725,CCS
c9003071050633487696,1731,CEN
c1359147667845852255,1731,CCS
c8776650940256586485,1732,CEN
c1282877051042651820,1732,CCS
c4859409354085515069,1735,CEN
c7307803177389248083,1735,CCS
c2739329355872430194,1736,CEN
c5535090837709733635,1736,CCS
c8686292126780101258,1737,CEN
c4502261630632223944,1737,CCS
c1373497043895800982,1737,CCS
c8926594449819739251,1738,CCS
c3816865862796066472,1738,CEN
c1058633097574820157,1739,CCS
c7113505420338797008,1739,CEN
c3008030933474740589,1740,CCS
c1611777284326183841,1740,CEN
c1303748998670616280,1746,CEN
c1129822050956217106,1746,CCS
c5918061648696738344,1747,CCS
c8851862756749980840,1747,CEN
c5325152318865065436,1748,CCS
c6171016658822984607,1748,CEN
c7875327732645385360,1749,CEN
c6690665414369475843,1749,CCS
c2490475200678942771,1750,CEN
c2819128471254091305,1750,CCS
c8609938156790213860,1751,CEN
c8521175965827349459,1751,CCS
c4486579819855136243,1751,CCS
c5854607895502576710,1752,CEN
c8502845506760805211,1752,CEN
c1740149163427508693,1752,CCS
c6803613561930731132,1753,CEN
c7907763185788350722,1753,CCS
c2871745282446458888,1754,CEN
c6374273649311220442,1754,CCS
c1559974247003677469,1755,CEN
c4795018044391449095,1755,CCS
c2000392232704415808,1756,CEN
c2476400087279187091,1756,CCS
c6962762826427039423,1757,CEN
c4447638786148879455,1757,CCS
c6474465911828895697,1758,CEN
c1892726115296328638,1758,CCS
c1640800259620408992,1759,CEN
c5867145667630617542,1759,CCS
c3043262605721916750,1760,CEN
c6587962998615936106,1760,CCS
c1915403397422544381,1761,CEN
c7001079359701719386,1761,CCS
c7556696037884320647,1762,CEN
c3230037902716670537,1762,CCS
c1818309330833566140,1763,CEN
c4414431467406427994,1763,CCS
c2407439219937049273,1764,CCS
c8637878155104958838,1764,CEN
c5045021416372346424,1764,CCS
c8587274475639299680,1765,CEN
c3530971697731061612,1765,CCS
c6976077987458556639,1766,CEN
c8449879646045166031,1766,CCS
c6612048643600113652,1767,CEN
c4621483478544819853,1767,CCS
c5951523202973882203,1768,CEN
c7359917407676152459,1768,CCS
c4638248361470937987,1769,CEN
c6230463950815232396,1769,CCS
c6039332525880523368,1769,CCS
c1897979003279266036,1770,CEN
c8613128617796451027,1770,CCS
c4924367350397779593,1771,CEN
c4539132364429514687,1771,CCS
c2732736222068803245,1772,CEN
c2346582490596279417,1772,CCS
